row,upper_arm_left,upper_arm_left_cp,upper_arm_right,upper_arm_right_cp,lower_arm_left,lower_arm_left_cp,lower_arm_right,lower_arm_right_cp,neck,neck_cp,trunk,trunk_cp,legs,legs_cp,wrist_left,wrist_left_cp,wrist_right,wrist_right_cp
1354,92.0,0.0,89.0,0.0,113.0,2.4076e-320,118.0,0.0,17.0,0.0,24.0,0.0,68.0,2.0368995480950918e-169,40.0,2.5560371280531684e-290,35.0,2.1017887622157562e-280
1355,89.0,0.0,89.0,0.0,111.0,5.554e-320,111.0,0.0,18.0,0.0,22.0,0.0,68.0,1.2328459685255907e-169,45.0,2.7751041971545614e-290,23.0,5.0254683043330624e-281
1356,89.0,0.0,88.0,0.0,110.0,1.7009247e-317,108.0,0.0,18.0,0.0,22.0,0.0,69.0,8.027640148421732e-170,49.0,1.5142595275875493e-289,22.0,1.1467458437062815e-281
1357,86.0,0.0,88.0,0.0,110.0,7.509189e-317,110.0,0.0,18.0,0.0,21.0,0.0,69.0,5.629732548947118e-170,56.0,4.7506885640271904e-287,16.0,2.607883630105784e-282
1358,83.0,0.0,87.0,0.0,110.0,4.53219e-318,111.0,0.0,18.0,0.0,21.0,0.0,69.0,4.239063517030556e-170,62.0,2.148848579541932e-286,14.0,6.063219668768316e-283
1359,85.0,0.0,85.0,0.0,111.0,1.07247e-319,114.0,0.0,18.0,0.0,21.0,0.0,69.0,3.353044687280022e-170,62.0,3.3973179989382924e-286,10.0,1.4665081571501837e-283
1360,85.0,0.0,83.0,0.0,111.0,0.0,115.0,0.0,18.0,0.0,22.0,0.0,69.0,2.8098703940136665e-170,63.0,1.783435333459925e-286,10.0,3.6427568586192565e-284
1361,83.0,0.0,81.0,0.0,110.0,0.0,113.0,0.0,18.0,0.0,21.0,0.0,69.0,2.4775747571359004e-170,65.0,8.589004082089699e-287,10.0,9.339926871774945e-285
1362,82.0,0.0,80.0,0.0,109.0,0.0,112.0,0.0,18.0,0.0,21.0,0.0,69.0,2.286613273604136e-170,67.0,2.8580290502017405e-287,10.0,2.484281061115769e-285
1363,84.0,0.0,79.0,0.0,110.0,0.0,112.0,0.0,19.0,0.0,21.0,0.0,69.0,2.222994853556254e-170,66.0,6.679198124225541e-288,9.0,8.804111780001967e-286
1364,81.0,0.0,78.0,0.0,109.0,0.0,112.0,0.0,18.0,0.0,21.0,0.0,68.0,2.2603304848496696e-170,71.0,1.6239525580429386e-288,10.0,2.526077553235666e-286
1365,81.0,0.0,77.0,0.0,108.0,0.0,111.0,0.0,18.0,0.0,21.0,0.0,68.0,2.359999519815248e-170,74.0,3.5035402981247083e-289,11.0,7.903909206466028e-287
1366,81.0,0.0,76.0,0.0,107.0,0.0,110.0,0.0,17.0,0.0,21.0,0.0,68.0,2.5470377866232155e-170,76.0,1.0413737438600923e-289,12.0,2.7581041221857566e-287
1367,78.0,0.0,69.0,0.0,102.0,0.0,106.0,0.0,17.0,0.0,21.0,0.0,67.0,2.8777963674292497e-170,78.0,3.257666537723323e-290,19.0,1.0870617566135346e-287
1368,75.0,0.0,58.0,0.0,99.0,0.0,100.0,0.0,17.0,0.0,22.0,0.0,66.0,3.384653704940029e-170,79.0,1.1106932496711257e-290,36.0,4.817639099963076e-288
1369,62.0,0.0,50.0,0.0,95.0,0.0,96.0,0.0,20.0,0.0,19.0,0.0,64.0,4.0977110673041534e-170,80.0,4.134569978103398e-291,44.0,2.3622146749169598e-288
1370,34.0,0.0,53.0,0.0,88.0,0.0,100.0,0.0,19.0,0.0,16.0,0.0,61.0,5.0481424063299525e-170,81.0,1.193446949777171e-291,38.0,1.277431502397633e-288
1371,18.0,0.0,50.0,0.0,88.0,0.0,103.0,0.0,15.0,0.0,15.0,0.0,58.0,6.274191403000011e-170,82.0,2.7624460519194166e-292,34.0,7.384015632915998e-289
1372,12.0,0.0,44.0,0.0,86.0,0.0,104.0,0.0,14.0,0.0,13.0,0.0,55.0,7.920689062077134e-170,82.0,6.641223887313351e-293,34.0,4.7547732330933625e-289
1373,9.0,0.0,40.0,0.0,86.0,0.0,103.0,0.0,12.0,0.0,14.0,0.0,52.0,1.0145213783285382e-169,83.0,1.7376556981059838e-293,36.0,3.3453845395156307e-289
1374,9.0,0.0,33.0,0.0,86.0,0.0,102.0,0.0,12.0,0.0,14.0,0.0,49.0,1.3173377470974944e-169,83.0,4.478588118591036e-294,37.0,2.5038039150304373e-289
1375,12.0,0.0,22.0,0.0,89.0,0.0,100.0,0.0,10.0,0.0,7.0,0.0,46.0,1.762818451145553e-169,83.0,1.1551681588926342e-294,38.0,1.8995679816375228e-289
1376,15.0,0.0,15.0,0.0,92.0,0.0,99.0,0.0,10.0,0.0,2.0,0.0,42.0,2.435742850986271e-169,81.0,3.0591189762218336e-295,35.0,1.4744484412018661e-289
1377,17.0,0.0,12.0,0.0,94.0,0.0,98.0,0.0,10.0,0.0,1.0,0.0,39.0,3.420960732574671e-169,82.0,8.268656735446191e-296,26.0,1.1940283252202253e-289
1378,21.0,0.0,13.0,0.0,96.0,0.0,99.0,0.0,11.0,0.0,1.0,0.0,35.0,4.98133404478256e-169,82.0,2.318214520831064e-296,18.0,7.401023985199821e-290
1379,24.0,0.0,15.0,0.0,97.0,0.0,99.0,0.0,12.0,0.0,2.0,0.0,32.0,7.541286487677849e-169,83.0,6.830675666130643e-297,11.0,3.984007096777164e-290
1380,27.0,0.0,18.0,0.0,101.0,0.0,99.0,0.0,12.0,0.0,2.0,0.0,29.0,1.1661275920597622e-168,83.0,2.1300871350538952e-297,10.0,2.5033857268398436e-290
1381,33.0,0.0,21.0,0.0,102.0,0.0,100.0,0.0,13.0,0.0,2.0,0.0,27.0,1.887081122326971e-168,73.0,7.2756574035138265e-298,10.0,1.749644667850068e-290
1382,38.0,0.0,23.0,0.0,105.0,0.0,101.0,0.0,14.0,0.0,3.0,0.0,26.0,3.133130050983785e-168,59.0,2.82601866375032e-298,12.0,1.3245696966483784e-290
1383,45.0,0.0,27.0,0.0,106.0,0.0,101.0,0.0,15.0,0.0,3.0,0.0,25.0,5.345898362854402e-168,48.0,1.256138115794635e-298,14.0,1.080802346826008e-290
1384,52.0,0.0,29.0,0.0,103.0,0.0,102.0,0.0,16.0,0.0,4.0,0.0,24.0,9.079567684940735e-168,46.0,6.153485885063559e-299,15.0,9.537950222722557e-291
1385,58.0,0.0,27.0,0.0,103.0,0.0,104.0,0.0,17.0,0.0,3.0,0.0,25.0,1.456155817322279e-167,30.0,3.1917416991037715e-299,10.0,1.1563408903547782e-290
1386,65.0,0.0,25.0,0.0,100.0,0.0,106.0,0.0,18.0,0.0,1.0,0.0,26.0,2.1511061183226243e-167,21.0,1.698559845786441e-299,4.0,1.4659873045270544e-290
1387,71.0,0.0,23.0,0.0,97.0,0.0,107.0,0.0,19.0,0.0,2.0,0.0,27.0,2.444578250732832e-167,20.0,9.695739409708887e-300,1.0,1.4085791367048476e-290
1388,75.0,0.0,21.0,0.0,94.0,0.0,108.0,0.0,19.0,0.0,6.0,0.0,28.0,1.749923941275282e-167,29.0,5.3817288469455673e-300,4.0,1.2890964929556876e-290
1389,77.0,0.0,21.0,0.0,95.0,0.0,108.0,0.0,20.0,0.0,7.0,0.0,30.0,1.1669533160125693e-167,33.0,3.564248987525427e-300,13.0,1.5716775918427907e-290
1390,79.0,0.0,21.0,0.0,96.0,0.0,108.0,0.0,22.0,0.0,8.0,0.0,31.0,1.4042381703315612e-167,34.0,2.450956700676444e-300,19.0,2.0355152334744978e-290
1391,80.0,0.0,22.0,0.0,97.0,0.0,110.0,0.0,23.0,0.0,10.0,0.0,32.0,1.1346336814801008e-165,30.0,1.4862162894348788e-300,18.0,2.7579602885701603e-290
1392,82.0,0.0,23.0,0.0,98.0,0.0,111.0,0.0,25.0,0.0,11.0,0.0,34.0,8.029330129147907e-164,28.0,1.0932239195919762e-300,16.0,4.151600826551987e-290
1393,83.0,0.0,22.0,0.0,99.0,0.0,112.0,0.0,29.0,0.0,11.0,0.0,35.0,2.5509102119104628e-163,27.0,1.7284394794514484e-299,16.0,2.4369466183393044e-287
1394,84.0,0.0,22.0,0.0,101.0,0.0,112.0,0.0,30.0,0.0,11.0,0.0,37.0,1.0391168498384639e-163,27.0,5.31860959322349e-298,16.0,3.2647307034187765e-286
1395,85.0,0.0,22.0,0.0,101.0,0.0,112.0,0.0,30.0,0.0,11.0,0.0,38.0,4.266238775464107e-164,27.0,7.34154958218836e-299,17.0,4.186973512952355e-287
1396,84.0,0.0,22.0,0.0,102.0,0.0,112.0,0.0,30.0,0.0,11.0,0.0,39.0,1.7655647128582037e-164,26.0,1.1127716035157572e-299,17.0,5.914632880472861e-288
1397,85.0,0.0,21.0,0.0,102.0,0.0,108.0,0.0,30.0,0.0,8.0,0.0,41.0,7.365924248583854e-165,25.0,1.952547950298045e-300,29.0,8.57250219641133e-289
1398,85.0,0.0,20.0,0.0,102.0,0.0,106.0,0.0,29.0,0.0,8.0,0.0,43.0,3.098307617728983e-165,25.0,4.621914109317121e-301,36.0,1.5123372736270515e-289
1399,84.0,0.0,20.0,0.0,102.0,0.0,105.0,0.0,29.0,0.0,8.0,0.0,45.0,1.4097225645550566e-165,25.0,1.8158075317388972e-301,38.0,3.590305764218084e-290
1400,83.0,0.0,20.0,0.0,103.0,0.0,105.0,0.0,29.0,0.0,8.0,0.0,45.0,6.028026045628191e-166,24.0,1.399669102586285e-301,28.0,8.910136121811238e-291
1401,82.0,0.0,19.0,0.0,103.0,0.0,105.0,0.0,29.0,0.0,9.0,0.0,45.0,2.4641143552028373e-166,24.0,1.478425424091374e-301,18.0,1.735356625501878e-291
1402,81.0,0.0,18.0,0.0,102.0,0.0,105.0,0.0,29.0,0.0,10.0,0.0,44.0,9.792129381767162e-167,26.0,1.9028379326627695e-301,14.0,2.5441699064092047e-292
1403,78.0,0.0,17.0,0.0,101.0,0.0,104.0,0.0,30.0,0.0,10.0,0.0,42.0,3.8268202079209336e-167,28.0,3.1600618536725454e-301,13.0,3.872374491759008e-293
1404,72.0,0.0,16.0,0.0,100.0,0.0,103.0,0.0,29.0,0.0,9.0,0.0,41.0,1.5713742655515224e-167,30.0,1.7692074436290865e-301,13.0,1.0803779272385674e-293
1405,65.0,0.0,15.0,0.0,97.0,0.0,102.0,0.0,28.0,0.0,8.0,0.0,39.0,6.359592838518556e-168,34.0,1.0257925525811304e-301,11.0,1.7424324271450128e-294
1406,61.0,0.0,12.0,0.0,95.0,0.0,101.0,0.0,27.0,0.0,9.0,0.0,38.0,2.569108982599073e-168,24.0,5.764791109123449e-302,10.0,2.815841644837154e-295
1407,53.0,0.0,13.0,0.0,96.0,0.0,100.0,0.0,24.0,0.0,6.0,0.0,36.0,1.0500905580462095e-168,36.0,3.438048064499093e-302,9.0,8.440332450879054e-296
1408,47.0,0.0,14.0,0.0,96.0,0.0,99.0,0.0,21.0,0.0,5.0,0.0,34.0,4.403957663153323e-169,45.0,1.996590542975611e-302,8.0,1.744057270010819e-296
1409,43.0,0.0,16.0,0.0,97.0,0.0,98.0,0.0,19.0,0.0,6.0,0.0,33.0,1.8379487180617048e-169,52.0,1.2357796115124416e-302,8.0,8.376749756811227e-297
1410,38.0,0.0,17.0,0.0,97.0,0.0,98.0,0.0,16.0,0.0,6.0,0.0,33.0,7.75492172154191e-170,52.0,7.82508381104121e-303,9.0,1.4794916077187988e-297
1411,36.0,0.0,17.0,0.0,98.0,0.0,97.0,0.0,14.0,0.0,6.0,0.0,33.0,3.308752737519388e-170,50.0,5.431596944524489e-303,9.0,2.895043924315743e-298
1412,34.0,0.0,18.0,0.0,98.0,0.0,97.0,0.0,12.0,0.0,6.0,0.0,33.0,1.4474362882670106e-170,52.0,4.927379709234324e-303,8.0,5.946360338677122e-299
1413,30.0,0.0,18.0,0.0,99.0,0.0,96.0,0.0,12.0,0.0,7.0,0.0,35.0,6.402163741933986e-171,39.0,3.916225745322503e-303,9.0,2.0981995036390766e-299
1414,28.0,0.0,18.0,0.0,100.0,0.0,95.0,0.0,11.0,0.0,7.0,0.0,37.0,2.8236951619751633e-171,32.0,2.7352032437128007e-303,13.0,2.0985340622789765e-299
1415,26.0,0.0,18.0,0.0,101.0,0.0,94.0,0.0,10.0,0.0,7.0,0.0,38.0,1.2786149324112077e-171,33.0,1.8036330685920046e-303,17.0,1.7314604137614075e-299
1416,23.0,0.0,20.0,0.0,99.0,0.0,92.0,0.0,10.0,0.0,9.0,0.0,38.0,6.044306594228369e-172,29.0,1.236437553785385e-303,22.0,4.211526649324302e-299
1417,22.0,0.0,21.0,0.0,98.0,0.0,89.0,0.0,10.0,0.0,9.0,0.0,37.0,2.914293528369689e-172,30.0,9.96930689372708e-304,25.0,1.281373125611743e-298
1418,22.0,0.0,21.0,0.0,98.0,0.0,88.0,0.0,10.0,0.0,9.0,0.0,36.0,1.3891749372440286e-172,31.0,8.968833810398175e-304,27.0,4.265026126354586e-298
1419,22.0,0.0,22.0,0.0,99.0,0.0,88.0,0.0,10.0,0.0,9.0,0.0,36.0,6.598758651972511e-173,31.0,8.99106699322378e-304,27.0,8.192844449889784e-298
1420,23.0,0.0,23.0,0.0,99.0,0.0,89.0,0.0,10.0,0.0,8.0,0.0,36.0,3.254405142052668e-173,33.0,9.355596818869177e-304,28.0,8.645565846534396e-298
1421,21.0,0.0,25.0,0.0,97.0,0.0,94.0,0.0,11.0,0.0,10.0,0.0,34.0,1.6357338492981606e-173,36.0,9.542534530162403e-304,27.0,3.807959276860844e-298
1422,19.0,0.0,26.0,0.0,98.0,0.0,105.0,0.0,10.0,0.0,11.0,0.0,34.0,8.170105446184858e-174,36.0,1.0818099019126653e-303,23.0,1.9590604295119594e-298
1423,19.0,0.0,28.0,0.0,99.0,0.0,113.0,0.0,10.0,0.0,9.0,0.0,33.0,4.2670817662083605e-174,35.0,1.1138914075538162e-303,22.0,1.5383316017798312e-298
1424,19.0,0.0,31.0,0.0,99.0,0.0,118.0,0.0,11.0,0.0,7.0,0.0,31.0,2.277363838241088e-174,34.0,1.0506093437188765e-303,27.0,1.7923508465159056e-298
1425,19.0,0.0,33.0,0.0,100.0,0.0,121.0,0.0,11.0,0.0,6.0,0.0,29.0,1.2039048975021453e-174,33.0,9.82578837974917e-304,35.0,2.153145745061022e-298
1426,19.0,0.0,34.0,0.0,100.0,0.0,120.0,0.0,12.0,0.0,6.0,0.0,26.0,6.346413617579327e-175,31.0,9.38909261361507e-304,38.0,1.4370579089806347e-298
1427,23.0,0.0,33.0,0.0,97.0,0.0,119.0,0.0,11.0,0.0,5.0,0.0,25.0,3.3626362184552186e-175,35.0,1.1468648029104866e-303,38.0,1.875509519828466e-298
1428,25.0,0.0,32.0,0.0,95.0,0.0,112.0,0.0,11.0,0.0,7.0,0.0,24.0,1.821326852911961e-175,37.0,1.6514008949660857e-303,39.0,2.7590328559781506e-298
1429,32.0,0.0,31.0,0.0,101.0,0.0,98.0,0.0,10.0,0.0,6.0,0.0,25.0,1.088946894889636e-175,41.0,4.635621185620151e-303,43.0,2.5430216549671973e-298
1430,35.0,0.0,30.0,0.0,104.0,0.0,81.0,0.0,11.0,0.0,4.0,0.0,28.0,7.838549239761515e-176,47.0,3.4673104631445783e-301,45.0,8.273908734390608e-299
1431,31.0,0.0,29.0,0.0,100.0,0.0,66.0,0.0,12.0,0.0,4.0,0.0,32.0,7.428176437559045e-176,53.0,1.0477176878187183e-299,31.0,5.7217053112527734e-300
1432,27.0,0.0,28.0,0.0,92.0,0.0,55.0,0.0,13.0,0.0,4.0,0.0,34.0,7.215893713126858e-176,56.0,2.0850381335244941e-299,14.0,3.378400963049089e-301
1433,25.0,0.0,23.0,0.0,86.0,0.0,42.0,0.0,13.0,0.0,6.0,0.0,35.0,7.2003231778742e-176,51.0,4.125427096034568e-300,20.0,1.4112531714786332e-302
1434,26.0,0.0,19.0,0.0,81.0,0.0,42.0,0.0,14.0,0.0,7.0,0.0,37.0,7.398380881405933e-176,46.0,9.055548910649763e-301,17.0,7.725509279712761e-304
1435,30.0,0.0,19.0,0.0,78.0,0.0,43.0,0.0,13.0,0.0,7.0,0.0,39.0,7.851323978828545e-176,39.0,2.1035457983062708e-301,8.0,5.288047538962598e-305
1436,35.0,0.0,18.0,0.0,76.0,0.0,45.0,0.0,16.0,0.0,7.0,0.0,40.0,8.637201965614947e-176,28.0,4.887322705581445e-302,17.0,4.427406276373034e-306
1437,39.0,0.0,18.0,0.0,75.0,0.0,47.0,0.0,19.0,0.0,9.0,0.0,41.0,8.77265593665282e-176,19.0,1.3076430712644396e-302,26.0,4.829064787021778e-307
1438,41.0,0.0,18.0,0.0,71.0,0.0,49.0,0.0,21.0,0.0,9.0,0.0,42.0,8.230837027697721e-176,13.0,4.5314108682638383e-303,34.0,8.176363900489245e-308
1439,47.0,0.0,18.0,0.0,69.0,0.0,51.0,0.0,24.0,0.0,11.0,0.0,41.0,7.96411283354158e-176,8.0,2.482254605077983e-303,40.0,2.137139452076498e-308
1440,27.0,0.0,54.0,0.0,18.0,0.0,55.0,0.0,23.0,0.0,18.0,0.0,51.0,7.128377199608821e-176,18.0,1.4070683181221082e-303,24.0,8.13696248827374e-309
1441,25.0,0.0,55.0,0.0,20.0,0.0,51.0,0.0,24.0,0.0,24.0,0.0,49.0,6.576559376653442e-176,24.0,8.574953977984263e-304,27.0,4.12068832511845e-309
1442,25.0,0.0,49.0,0.0,30.0,0.0,52.0,0.0,23.0,0.0,20.0,0.0,50.0,5.6258700647802354e-176,25.0,5.196754176517573e-304,22.0,1.16400054067667e-309
1443,24.0,0.0,44.0,0.0,41.0,0.0,55.0,0.0,20.0,0.0,17.0,0.0,54.0,4.0796558785352686e-176,21.0,3.376589732422623e-304,21.0,2.50130800646657e-310
1444,18.0,0.0,44.0,0.0,47.0,0.0,55.0,0.0,20.0,0.0,12.0,0.0,53.0,2.5776587622821853e-176,5.0,2.2994630795960684e-304,19.0,7.285895204705e-311
1445,13.0,0.0,46.0,0.0,52.0,0.0,54.0,0.0,20.0,0.0,11.0,0.0,54.0,1.5581692017816669e-176,11.0,1.7014207301869388e-304,25.0,2.3177177344174e-311
1446,13.0,0.0,37.0,0.0,55.0,0.0,61.0,0.0,21.0,0.0,11.0,0.0,54.0,1.1212778878512966e-176,24.0,1.4065362561087546e-304,35.0,1.004249863388e-311
1447,12.0,0.0,29.0,0.0,54.0,0.0,43.0,0.0,21.0,0.0,11.0,0.0,51.0,9.882583830269835e-177,34.0,2.0023609785929856e-304,53.0,5.931298680995e-312
1448,10.0,0.0,25.0,0.0,46.0,0.0,30.0,0.0,20.0,0.0,10.0,0.0,49.0,9.97185654814782e-177,45.0,5.1910136836425735e-304,62.0,4.18653634205e-312
1449,7.0,0.0,23.0,0.0,40.0,0.0,21.0,0.0,19.0,0.0,10.0,0.0,50.0,1.1778010134461246e-176,52.0,8.173804058425135e-304,65.0,3.292764078526e-312
1450,6.0,0.0,22.0,0.0,37.0,0.0,15.0,0.0,18.0,0.0,9.0,0.0,52.0,1.0711601641501909e-176,56.0,4.6860834219488464e-304,65.0,4.290657360965e-312
1451,6.0,0.0,21.0,0.0,34.0,0.0,11.0,0.0,17.0,0.0,9.0,0.0,54.0,9.272134783417536e-177,59.0,2.4973717890736245e-304,64.0,5.38848987068e-312
1452,3.0,0.0,24.0,0.0,43.0,0.0,16.0,0.0,15.0,0.0,9.0,0.0,58.0,7.063400927367399e-177,59.0,1.3893895510323551e-304,38.0,4.34161118262e-312
1453,2.0,0.0,26.0,0.0,51.0,0.0,20.0,0.0,14.0,0.0,8.0,0.0,61.0,5.798315848918891e-177,54.0,8.007013297100153e-305,22.0,3.804191777796e-312
1454,3.0,0.0,28.0,0.0,60.0,0.0,23.0,0.0,14.0,0.0,7.0,0.0,65.0,4.918959544712906e-177,48.0,4.80752835531668e-305,12.0,3.62541171068e-312
1455,3.0,0.0,29.0,0.0,69.0,0.0,22.0,0.0,13.0,0.0,7.0,0.0,67.0,4.715803667217612e-177,39.0,3.0249936163450066e-305,19.0,3.75750802266e-312
1456,3.0,0.0,30.0,0.0,75.0,0.0,21.0,0.0,12.0,0.0,7.0,0.0,69.0,5.641545335299509e-177,32.0,2.114958385227662e-305,23.0,4.23297027787e-312
1457,4.0,0.0,32.0,0.0,79.0,0.0,23.0,0.0,12.0,0.0,8.0,0.0,71.0,9.394131770549119e-177,30.0,1.489350080840527e-305,13.0,5.17703159553e-312
1458,6.0,0.0,35.0,0.0,83.0,0.0,23.0,0.0,11.0,0.0,10.0,0.0,73.0,1.9402894565800728e-176,28.0,1.0564826816663993e-305,3.0,6.661362809553e-312
1459,9.0,0.0,37.0,0.0,85.0,0.0,24.0,0.0,9.0,0.0,12.0,0.0,74.0,4.733371769212511e-176,28.0,7.154319160311809e-306,13.0,9.01839154007e-312
1460,13.0,0.0,39.0,0.0,87.0,0.0,27.0,0.0,10.0,0.0,15.0,0.0,74.0,1.2552142403329065e-175,29.0,4.4482462499205574e-306,18.0,1.393409083092e-311
1461,15.0,0.0,40.0,0.0,89.0,0.0,32.0,0.0,10.0,0.0,17.0,0.0,72.0,3.7116063629742257e-175,32.0,2.5202312355376482e-306,24.0,2.483870467156e-311
1462,14.0,0.0,40.0,0.0,97.0,0.0,34.0,0.0,11.0,0.0,17.0,0.0,69.0,1.1028329649690884e-174,32.0,1.3798471672418681e-306,33.0,5.2615499114383e-311
1463,13.0,0.0,39.0,0.0,102.0,0.0,36.0,0.0,12.0,0.0,16.0,0.0,67.0,3.1814941954703845e-174,34.0,7.452510933163455e-307,39.0,6.1965246000154e-311
1464,12.0,0.0,39.0,0.0,106.0,0.0,37.0,0.0,13.0,0.0,16.0,0.0,66.0,8.007409416458533e-174,36.0,4.083876326972882e-307,44.0,1.965793067479e-311
1465,14.0,0.0,37.0,0.0,101.0,0.0,39.0,0.0,12.0,0.0,15.0,0.0,63.0,1.5540054818213235e-173,45.0,2.3753940226303807e-307,42.0,4.64395244211e-312
1466,17.0,0.0,35.0,0.0,96.0,0.0,40.0,0.0,13.0,0.0,15.0,0.0,63.0,2.2385830441875882e-173,48.0,1.6022832456229812e-307,38.0,8.31678032376e-313
1467,15.0,0.0,34.0,0.0,96.0,0.0,42.0,0.0,12.0,0.0,15.0,0.0,64.0,3.0268493293598646e-173,47.0,1.2823982866036646e-307,31.0,1.8872116955e-313
1468,13.0,0.0,33.0,0.0,96.0,0.0,43.0,0.0,12.0,0.0,14.0,0.0,64.0,4.176828415806852e-173,46.0,8.849789163461346e-308,26.0,8.087226718e-314
1469,5.0,0.0,29.0,0.0,89.0,0.0,45.0,0.0,11.0,0.0,8.0,0.0,63.0,4.943539136694229e-173,43.0,4.975647757968803e-308,28.0,5.2515614097e-314
1470,3.0,0.0,28.0,0.0,82.0,0.0,49.0,0.0,12.0,0.0,4.0,0.0,60.0,4.1671572376884226e-173,40.0,2.827422482425643e-308,35.0,4.0326538053e-314
1471,10.0,0.0,31.0,0.0,75.0,0.0,60.0,0.0,14.0,0.0,5.0,0.0,57.0,2.7109979972649624e-173,38.0,1.6818396673310327e-308,46.0,3.175929597e-314
1472,19.0,0.0,34.0,0.0,68.0,0.0,69.0,0.0,14.0,0.0,11.0,0.0,54.0,1.3510435917693907e-173,36.0,1.0670771508366167e-308,55.0,2.628334346e-314
1473,20.0,0.0,30.0,0.0,66.0,0.0,76.0,0.0,14.0,0.0,6.0,0.0,50.0,5.115812170106375e-174,30.0,7.70314925652202e-309,60.0,2.4138121094e-314
1474,22.0,0.0,30.0,0.0,65.0,0.0,84.0,0.0,14.0,0.0,5.0,0.0,48.0,1.789659504803309e-174,23.0,6.61860148792739e-309,66.0,2.351687352e-314
1475,23.0,0.0,27.0,0.0,79.0,0.0,91.0,0.0,13.0,0.0,6.0,0.0,48.0,6.400532591294457e-175,20.0,6.15207358401333e-309,70.0,2.180423901e-314
1476,27.0,0.0,25.0,0.0,85.0,0.0,92.0,0.0,13.0,0.0,7.0,0.0,47.0,2.5853319736215694e-175,23.0,6.243665496371344e-309,68.0,1.8921735467e-314
1477,29.0,0.0,26.0,0.0,85.0,0.0,88.0,0.0,14.0,0.0,8.0,0.0,43.0,1.0684224620134615e-175,27.0,5.25236526950255e-309,62.0,1.6088931466e-314
1478,30.0,0.0,27.0,0.0,83.0,0.0,83.0,0.0,14.0,0.0,9.0,0.0,39.0,3.34808551533144e-176,30.0,3.07760501399696e-309,57.0,1.419681487e-314
1479,30.0,0.0,28.0,0.0,80.0,0.0,75.0,0.0,14.0,0.0,9.0,0.0,36.0,9.736728477869315e-177,33.0,1.758645483149126e-309,33.0,1.545380086e-314
1480,29.0,0.0,26.0,0.0,78.0,0.0,71.0,0.0,14.0,0.0,10.0,0.0,34.0,2.372632182465882e-177,35.0,9.98068466565325e-310,11.0,2.359451819e-314
1481,29.0,0.0,28.0,0.0,77.0,0.0,68.0,0.0,14.0,0.0,11.0,0.0,32.0,4.378561303372771e-178,37.0,5.7095992240731e-310,18.0,2.8124988126e-314
1482,28.0,0.0,28.0,0.0,76.0,0.0,66.0,0.0,14.0,0.0,13.0,0.0,32.0,6.99592005909389e-179,40.0,3.32979580655947e-310,23.0,2.897216384e-314
1483,28.0,0.0,28.0,0.0,76.0,0.0,65.0,0.0,14.0,0.0,14.0,0.0,31.0,1.2411801380989726e-179,42.0,1.9838955286233e-310,27.0,3.51678396e-314
1484,27.0,0.0,26.0,0.0,75.0,0.0,66.0,0.0,12.0,0.0,12.0,0.0,32.0,2.7383180592993373e-180,43.0,1.1944002137553e-310,28.0,4.993804997e-314
1485,27.0,0.0,25.0,0.0,75.0,0.0,66.0,0.0,11.0,0.0,11.0,0.0,32.0,8.09956766421404e-181,43.0,7.12855244221e-311,29.0,8.444862704e-314
1486,28.0,0.0,25.0,0.0,75.0,0.0,66.0,0.0,11.0,0.0,11.0,0.0,32.0,3.1133242715045996e-181,43.0,4.2941521210204e-311,31.0,1.43096199586e-313
1487,26.0,0.0,23.0,0.0,75.0,0.0,69.0,0.0,10.0,0.0,10.0,0.0,34.0,1.5092359973473967e-181,41.0,2.8987035117885e-311,33.0,2.90999461605e-313
1488,26.0,0.0,23.0,0.0,76.0,0.0,71.0,0.0,10.0,0.0,9.0,0.0,35.0,8.991984850325308e-182,40.0,2.924295882696e-311,35.0,7.56692396816e-313
1489,25.0,0.0,24.0,0.0,77.0,0.0,73.0,0.0,10.0,0.0,9.0,0.0,36.0,6.971107368612596e-182,39.0,4.7303723895203e-311,37.0,1.995423849426e-312
1490,25.0,0.0,25.0,0.0,78.0,0.0,75.0,0.0,10.0,0.0,10.0,0.0,36.0,7.03144304942186e-182,38.0,1.4071831585285e-310,39.0,2.790571039234e-312
1491,27.0,0.0,28.0,0.0,79.0,0.0,78.0,0.0,10.0,0.0,5.0,0.0,38.0,9.479801502240313e-182,30.0,5.01169176671123e-310,25.0,4.6163429329e-313
1492,27.0,0.0,35.0,0.0,78.0,0.0,76.0,0.0,11.0,0.0,4.0,0.0,39.0,1.5431469840449118e-181,27.0,1.437722664910857e-309,23.0,1.01591625577e-313
1493,28.0,0.0,43.0,0.0,78.0,0.0,76.0,0.0,10.0,0.0,2.0,0.0,42.0,2.5914970956581534e-181,13.0,2.90961823829387e-309,39.0,1.19620022595e-313
1494,28.0,0.0,50.0,0.0,76.0,0.0,69.0,0.0,12.0,0.0,2.0,0.0,41.0,4.3733866173105274e-181,8.0,4.092051384210526e-309,42.0,1.462758646207e-312
1495,30.0,0.0,57.0,0.0,75.0,0.0,69.0,0.0,11.0,0.0,5.0,0.0,40.0,9.93724272376619e-181,11.0,5.23612079606867e-309,47.0,1.220721572188e-311
1496,29.0,0.0,60.0,0.0,70.0,0.0,69.0,0.0,11.0,0.0,10.0,0.0,38.0,4.109742957540884e-180,16.0,3.214005625647665e-309,55.0,1.383593849392e-311
